report_id,report_type,date,location,activity,barrier_failure,observed_severity,report_text,sif_potential,life_saving_rule,data_source
SYN-OIL-00098,Incident,2023-07-03,Unit 2,entry into a tank,fall protection,Low,A minor procedural observation was recorded during entry into a tank. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00099,UA/UC Observation,2018-04-20,Unit 1,simultaneous operations,communication,Low,"During simultaneous operations, personnel were exposed because communication was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00100,Near-Miss,2021-03-17,Unit 4,hoisting,PPE,Moderate,"During inspection, PPE needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00101,Near-Miss,2018-06-09,Unit 1,rigging operation,tool inspection,Moderate,"During rigging operation, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00102,UA/UC Observation,2023-05-01,Unit 2,pump maintenance,barricading,Low,"During inspection, barricading needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00103,Incident,2021-08-11,Unit 2,valve maintenance,vehicle segregation,Moderate,"While carrying out valve maintenance, the team identified a loss of control involving vehicle segregation. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00104,UA/UC Observation,2018-05-23,Unit 4,entry into a tank,barricading,Low,"During inspection, barricading needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00105,Incident,2018-04-11,Unit 4,roof inspection,permit verification,Low,"During roof inspection, personnel were exposed because permit verification was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00106,Near-Miss,2020-05-14,Unit 2,permit-to-work activity,permit verification,High,"During inspection, permit verification needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00107,UA/UC Observation,2024-03-21,Unit 1,pressure testing,exclusion zone,Low,"During pressure testing, an unexpected condition was observed. The exclusion zone was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00108,UA/UC Observation,2016-09-03,Unit 1,load transfer,supervision,Moderate,"During load transfer, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00109,Incident,2021-09-07,Unit 1,entry into a tank,lifting plan,Low,"During entry into a tank, an unexpected condition was observed. The lifting plan was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00110,Near-Miss,2024-08-24,Unit 1,platform maintenance,no barrier identified,High,A minor procedural observation was recorded during platform maintenance. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00111,UA/UC Observation,2022-01-06,Unit 2,welding,tool inspection,Low,"During welding, personnel were exposed because tool inspection was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00112,Incident,2015-11-04,Unit 3,welding,barricading,Low,A routine observation during welding identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00113,Near-Miss,2015-05-14,Unit 1,crossing a safety barrier,tool inspection,Low,"During crossing a safety barrier, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00114,UA/UC Observation,2022-09-16,Unit 2,grinding,procedure compliance,Low,A minor procedural observation was recorded during grinding. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00115,Incident,2016-09-02,Unit 3,gas cutting,isolation and lockout,Moderate,"A report was raised after gas cutting. isolation and lockout was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00116,Incident,2023-05-26,Unit 1,light vehicle movement,gas testing,Moderate,"During inspection, gas testing needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00117,Incident,2019-07-07,Unit 1,permit-to-work activity,tool inspection,Moderate,"While carrying out permit-to-work activity, the team identified a loss of control involving tool inspection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00118,Near-Miss,2023-03-28,Unit 1,platform maintenance,isolation and lockout,Moderate,"During platform maintenance, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00119,Incident,2024-03-18,Unit 1,welding,barricading,Moderate,"During welding, personnel were exposed because barricading was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00120,Near-Miss,2020-10-26,Unit 4,housekeeping inspection,communication,High,A routine observation during housekeeping inspection identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00121,UA/UC Observation,2020-04-09,Unit 2,gas cutting,fall protection,Moderate,"During gas cutting, an unexpected condition was observed. The fall protection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00122,UA/UC Observation,2018-09-12,Unit 1,rigging operation,PPE,High,"During rigging operation, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00123,Near-Miss,2015-12-27,Unit 3,contractor work,fall protection,Moderate,"During contractor work, personnel were exposed because fall protection was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00124,Incident,2024-04-01,Unit 1,grinding,communication,Low,A minor procedural observation was recorded during grinding. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00125,Incident,2019-01-21,Unit 3,platform maintenance,permit verification,High,"A report was raised after platform maintenance. permit verification was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00126,Near-Miss,2019-11-30,Unit 2,permit-to-work activity,exclusion zone,High,A routine observation during permit-to-work activity identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00127,Incident,2016-10-10,Unit 3,entry into a vessel,supervision,Moderate,"A report was raised after entry into a vessel. supervision was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00128,UA/UC Observation,2024-06-08,Unit 3,scaffold work,fall protection,Low,"During scaffold work, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00129,Near-Miss,2025-06-17,Unit 3,permit-to-work activity,procedure compliance,Moderate,"A report was raised after permit-to-work activity. procedure compliance was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00130,Near-Miss,2017-09-25,Unit 3,ladder work,procedure compliance,High,A minor procedural observation was recorded during ladder work. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00131,UA/UC Observation,2018-02-05,Unit 3,roof inspection,barricading,High,"A report was raised after roof inspection. barricading was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00132,Incident,2018-05-07,Unit 2,hose handling,permit verification,High,"During inspection, permit verification needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00133,Near-Miss,2021-03-10,Unit 3,journey to the worksite,vehicle segregation,High,"While carrying out journey to the worksite, the team identified a loss of control involving vehicle segregation. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00134,Incident,2019-04-18,Unit 2,contractor work,barricading,Low,A routine observation during contractor work identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00135,Incident,2025-03-30,Unit 1,crane lifting,tool inspection,High,"During crane lifting, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-00136,Incident,2025-10-29,Unit 1,hoisting,permit verification,Moderate,A routine observation during hoisting identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
